deprivation,covid,logspend,spend
35.556,1,2.531431998,12.57
35.556,1,2.380000145,10.8
24.413,1,3.052050785,21.16
24.413,1,3.231903606,25.33
24.413,1,2.48169392,11.96
24.413,1,2.98549467,19.8
24.413,1,3.391762317,29.72
24.413,1,2.569052568,13.05
24.413,1,2.482284104,11.97
24.413,1,3.013558904,20.36
24.413,1,2.545614211,12.75
24.413,1,2.77935383,16.11
24.413,1,2.637088447,13.97
24.413,1,2.700207875,14.88
24.413,1,2.639687871,14.01
24.413,1,2.724919279,15.26
24.413,1,3.014334613,20.38
24.413,1,2.874129803,17.71
24.413,1,2.918389856,18.51
24.413,1,2.899514415,18.17
24.413,1,2.780134562,16.12
24.413,1,2.574168889,13.12
24.413,1,2.771094729,15.98
24.413,1,2.734500537,15.4
24.413,1,2.646973938,14.11
24.413,1,3.038092766,20.87
24.413,1,2.619859303,13.73
24.413,1,2.392291685,10.94
24.413,1,2.617090768,13.7
24.413,1,2.821315119,16.8
24.413,1,2.852476116,17.33
24.413,1,2.459404849,11.7
24.413,1,2.517403337,12.4
24.413,1,2.847232895,17.24
24.413,1,2.625727585,13.81
24.413,1,2.945480037,19.02
24.413,1,2.760822141,15.81
24.413,1,2.690106445,14.73
24.413,1,2.732412027,15.37
24.413,1,2.937575997,18.87
24.413,1,2.752220004,15.68
24.413,1,3.207694914,24.72
24.413,1,2.793716994,16.34
24.413,1,2.891528303,18.02
24.413,1,2.412713912,11.16
24.413,1,2.899680229,18.17
24.413,1,2.980845771,19.7
24.413,1,2.858212708,17.43
24.413,1,3.130078519,22.88
24.413,1,2.612426715,13.63
24.413,1,2.474769865,11.88
24.413,1,2.436295958,11.43
24.413,1,2.974323781,19.58
24.413,1,2.779021671,16.1
24.413,1,2.82992206,16.94
24.413,1,2.868974502,17.62
24.413,1,2.971256854,19.52
24.413,1,2.865303038,17.55
24.413,1,3.297955082,27.06
24.413,1,2.777914508,16.09
24.413,1,2.872287291,17.68
24.413,1,2.289812924,9.87
24.413,1,2.538358182,12.66
24.413,1,2.785302861,16.2
24.413,1,2.642847427,14.05
24.413,1,2.618665386,13.72
24.413,1,2.185954185,8.9
24.413,1,2.90074494,18.19
24.413,1,2.515908825,12.38
24.413,1,2.604905579,13.53
24.413,1,2.783222493,16.17
24.413,1,2.730504498,15.34
24.413,1,2.767744065,15.92
24.413,1,3.041820655,20.94
24.413,1,2.725489143,15.26
24.413,1,2.9225212,18.59
24.413,1,2.659558584,14.29
24.413,1,2.974155904,19.57
24.413,1,2.620189784,13.74
24.413,1,2.856928348,17.41
24.413,1,2.699112677,14.87
24.413,1,2.646221811,14.1
24.413,1,3.063734382,21.41
24.413,1,2.896515563,18.11
24.413,1,2.799032941,16.43
24.413,1,2.967443677,19.44
24.413,1,2.659275176,14.29
24.413,1,2.705081705,14.96
24.413,1,2.908898378,18.34
24.413,1,2.549788593,12.8
24.413,1,2.910924729,18.37
24.413,1,2.887638226,17.95
24.413,1,2.605096002,13.53
24.413,1,3.05989624,21.33
24.413,1,2.519048858,12.42
24.413,1,2.897633348,18.13
24.413,1,2.935161729,18.82
24.413,1,3.12250512,22.7
24.413,1,3.018225796,20.45
24.413,1,2.465588182,11.77
24.413,1,2.850370371,17.29
24.413,1,2.710120204,15.03
39.925,1,2.599316793,13.45
39.925,1,2.342323483,10.41
39.925,1,2.907397586,18.31
39.925,1,2.770543222,15.97
39.925,1,2.154578122,8.62
39.925,1,3.059425759,21.32
39.925,1,3.029751278,20.69
39.925,1,2.153970344,8.62
39.925,1,2.695124794,14.81
39.925,1,2.110638843,8.25
39.925,1,2.535172827,12.62
39.925,1,2.314534284,10.12
39.925,1,2.312750888,10.1
39.925,1,2.873078864,17.69
39.925,1,2.585455497,13.27
39.925,1,2.458660424,11.69
39.925,1,2.705677301,14.96
39.925,1,2.307694733,10.05
39.925,1,2.663239297,14.34
39.925,1,2.339143884,10.37
39.925,1,2.511441621,12.32
39.925,1,2.493325842,12.1
39.925,1,2.31611125,10.14
39.925,1,2.095503799,8.13
39.925,1,2.439233623,11.46
39.925,1,2.560084632,12.94
39.925,1,2.161984398,8.69
39.925,1,2.636786871,13.97
39.925,1,2.741020204,15.5
39.925,1,2.461773553,11.73
39.925,1,2.493700361,12.11
39.925,1,2.458768486,11.69
39.925,1,2.787141507,16.23
39.925,1,2.497230959,12.15
39.925,1,2.509290278,12.3
39.925,1,2.361313291,10.6
39.925,1,2.224218076,9.25
39.925,1,2.415674329,11.2
39.925,1,2.811129225,16.63
39.925,1,2.522127701,12.46
39.925,1,2.193727503,8.97
39.925,1,2.582913704,13.24
39.925,1,2.290129881,9.88
39.925,1,2.491520601,12.08
39.925,1,2.436092624,11.43
39.925,1,2.489910985,12.06
39.925,1,2.505759412,12.25
39.925,1,2.19912059,9.02
39.925,1,2.816796888,16.72
39.925,1,2.459332509,11.7
39.925,1,2.733838151,15.39
39.925,1,2.421650073,11.26
39.925,1,2.05318435,7.79
39.925,1,2.705293802,14.96
39.925,1,2.591612904,13.35
39.925,1,2.024886752,7.58
39.925,1,2.912885187,18.41
39.925,1,2.38036654,10.81
39.925,1,2.536725365,12.64
39.925,1,2.982409679,19.74
39.925,1,2.20243286,9.05
39.925,1,2.423487213,11.29
39.925,1,2.5162835,12.38
39.925,1,2.680175949,14.59
39.925,1,2.640000429,14.01
39.925,1,2.302777634,10
39.925,1,2.877508973,17.77
39.925,1,2.618424143,13.71
39.925,1,2.65256499,14.19
39.925,1,2.365530706,10.65
39.925,1,2.515893446,12.38
39.925,1,2.426129979,11.32
39.925,1,2.268268493,9.66
39.925,1,2.072128331,7.94
39.925,1,2.054488283,7.8
39.925,1,2.352945689,10.52
39.925,1,2.578171099,13.17
39.925,1,2.176047399,8.81
39.925,1,2.468723015,11.81
39.925,1,2.354765525,10.54
39.925,1,2.301094023,9.99
39.925,1,2.324537831,10.22
39.925,1,2.58104016,13.21
39.925,1,2.415344854,11.19
39.925,1,2.356356738,10.55
39.925,1,2.637493966,13.98
39.925,1,2.138500771,8.49
39.925,1,2.60409475,13.52
39.925,1,2.379516605,10.8
39.925,1,2.283217208,9.81
39.925,1,2.634670588,13.94
39.925,1,2.757285261,15.76
39.925,1,2.340336402,10.38
39.925,1,2.320244965,10.18
39.925,1,2.330738075,10.29
39.925,1,2.652041201,14.18
39.925,1,2.464422358,11.76
39.925,1,2.748198747,15.61
39.925,1,2.655820091,14.24
39.925,1,2.560382904,12.94
21.155,1,3.27452889,26.43
21.155,1,3.16436001,23.67
21.155,1,2.635929867,13.96
21.155,1,2.778862075,16.1
21.155,1,2.636946077,13.97
21.155,1,2.794789975,16.36
21.155,1,2.975084446,19.59
21.155,1,2.761587748,15.82
21.155,1,2.631644859,13.9
21.155,1,2.603956846,13.52
21.155,1,3.244723802,25.65
21.155,1,3.007965254,20.25
21.155,1,2.656022764,14.24
21.155,1,2.723684334,15.24
21.155,1,2.611805934,13.62
21.155,1,2.831346741,16.97
21.155,1,3.102609485,22.26
21.155,1,2.847495633,17.24
21.155,1,3.01143835,20.32
21.155,1,2.962646305,19.35
21.155,1,2.824074349,16.85
21.155,1,2.942632877,18.97
21.155,1,3.07111126,21.57
21.155,1,3.049844177,21.11
21.155,1,2.921681163,18.57
21.155,1,2.808118688,16.58
21.155,1,2.962792795,19.35
21.155,1,2.909912678,18.36
21.155,1,2.615897145,13.68
21.155,1,2.721800958,15.21
21.155,1,2.795870973,16.38
21.155,1,2.773444216,16.01
21.155,1,3.158204166,23.53
21.155,1,2.794691325,16.36
21.155,1,2.869312597,17.62
21.155,1,2.990162188,19.89
21.155,1,2.860250325,17.47
21.155,1,3.113985432,22.51
21.155,1,2.945881411,19.03
21.155,1,2.814691041,16.69
21.155,1,2.876426623,17.75
21.155,1,2.975536782,19.6
21.155,1,2.847590167,17.25
21.155,1,2.750613087,15.65
21.155,1,2.605723131,13.54
21.155,1,2.862491349,17.51
21.155,1,2.825495887,16.87
21.155,1,3.160851044,23.59
21.155,1,2.876891158,17.76
21.155,1,2.916960218,18.49
21.155,1,3.235298075,25.41
21.155,1,2.818536021,16.75
21.155,1,2.689956642,14.73
21.155,1,2.845666044,17.21
21.155,1,2.638208824,13.99
21.155,1,3.100698266,22.21
21.155,1,2.866333887,17.57
21.155,1,3.280989479,26.6
21.155,1,2.990893369,19.9
21.155,1,2.632190057,13.9
21.155,1,2.61433103,13.66
21.155,1,2.860252403,17.47
21.155,1,3.197898121,24.48
21.155,1,3.092377631,22.03
21.155,1,2.963187186,19.36
21.155,1,2.916887924,18.48
21.155,1,3.008142594,20.25
21.155,1,3.081967202,21.8
21.155,1,2.723629441,15.24
21.155,1,2.932527666,18.78
21.155,1,2.9070034,18.3
21.155,1,3.138207576,23.06
21.155,1,2.850551563,17.3
21.155,1,2.958895382,19.28
21.155,1,3.116630988,22.57
21.155,1,3.318994059,27.63
21.155,1,2.761556011,15.82
21.155,1,2.838947883,17.1
21.155,1,3.08464563,21.86
21.155,1,3.167261793,23.74
21.155,1,2.924881122,18.63
21.155,1,2.863511332,17.52
21.155,1,3.082380132,21.81
21.155,1,3.081462924,21.79
21.155,1,3.035132176,20.8
21.155,1,3.094134173,22.07
21.155,1,2.669698103,14.44
21.155,1,3.113911859,22.51
21.155,1,2.918945508,18.52
21.155,1,2.698271633,14.85
21.155,1,2.780029885,16.12
21.155,1,2.755257952,15.73
21.155,1,2.870148356,17.64
21.155,1,2.907717369,18.31
21.155,1,3.227302722,25.21
21.155,1,3.173885395,23.9
21.155,1,2.937282977,18.86
21.155,1,3.118204915,22.61
21.155,1,3.020784098,20.51
21.155,1,3.039174154,20.89
35.254,1,2.441993937,11.5
35.254,1,2.549725885,12.8
35.254,1,3.008385401,20.25
35.254,1,2.452721913,11.62
35.254,1,2.701746975,14.91
35.254,1,2.564190188,12.99
35.254,1,2.450979289,11.6
35.254,1,2.736824874,15.44
35.254,1,2.595390432,13.4
35.254,1,2.823990955,16.84
35.254,1,2.125901264,8.38
35.254,1,2.616999743,13.69
35.254,1,2.189638728,8.93
35.254,1,2.413230429,11.17
35.254,1,2.710610941,15.04
35.254,1,2.478764715,11.93
35.254,1,2.728059441,15.3
35.254,1,2.545363267,12.75
35.254,1,2.698847518,14.86
35.254,1,2.968929273,19.47
35.254,1,2.756004116,15.74
35.254,1,2.748560257,15.62
35.254,1,2.549474219,12.8
35.254,1,2.372562665,10.72
35.254,1,2.698820129,14.86
35.254,1,2.39525131,10.97
35.254,1,2.366123004,10.66
35.254,1,2.545130236,12.74
35.254,1,2.559480136,12.93
35.254,1,2.209999037,9.12
35.254,1,2.739421399,15.48
35.254,1,2.648531007,14.13
35.254,1,2.213524814,9.15
35.254,1,2.759715391,15.8
35.254,1,2.829646947,16.94
35.254,1,2.644480889,14.08
35.254,1,2.504933547,12.24
35.254,1,2.380622369,10.81
35.254,1,2.28580854,9.83
35.254,1,2.511697702,12.33
35.254,1,2.634675617,13.94
35.254,1,2.452780558,11.62
35.254,1,2.67614405,14.53
35.254,1,3.070931686,21.56
35.254,1,2.80916724,16.6
35.254,1,2.471405472,11.84
35.254,1,2.846616657,17.23
35.254,1,2.761246024,15.82
35.254,1,2.429399267,11.35
35.254,1,2.484915654,12
35.254,1,2.604286913,13.52
35.254,1,2.432561365,11.39
35.254,1,2.348699761,10.47
35.254,1,2.32883092,10.27
35.254,1,2.216673792,9.18
35.254,1,2.322030142,10.2
35.254,1,2.664730244,14.36
35.254,1,2.577150513,13.16
35.254,1,2.444847656,11.53
35.254,1,2.407682091,11.11
35.254,1,2.788717771,16.26
35.254,1,2.604869621,13.53
35.254,1,2.449891188,11.59
35.254,1,2.560178523,12.94
35.254,1,2.332270296,10.3
35.254,1,2.643394951,14.06
35.254,1,2.644097309,14.07
35.254,1,2.182191464,8.87
35.254,1,2.454531326,11.64
35.254,1,2.714125148,15.09
35.254,1,2.364508707,10.64
35.254,1,2.448085525,11.57
35.254,1,2.632496837,13.91
35.254,1,2.383191828,10.84
35.254,1,2.668371463,14.42
35.254,1,2.764374724,15.87
35.254,1,2.612770658,13.64
35.254,1,2.404372705,11.07
35.254,1,2.417680313,11.22
35.254,1,2.368691098,10.68
35.254,1,2.431471196,11.38
35.254,1,2.778887855,16.1
35.254,1,2.460579013,11.71
35.254,1,2.469335231,11.81
35.254,1,2.517088539,12.39
35.254,1,2.421396728,11.26
35.254,1,2.503252435,12.22
35.254,1,2.892424523,18.04
35.254,1,2.476874493,11.9
35.254,1,2.466055805,11.78
35.254,1,2.555786494,12.88
35.254,1,2.596274717,13.41
35.254,1,2.847784863,17.25
35.254,1,2.323270822,10.21
35.254,1,2.38750382,10.89
35.254,1,2.202125665,9.04
35.254,1,2.61905014,13.72
35.254,1,2.7079484,15
35.254,1,2.878096798,17.78
35.254,1,2.677399207,14.55
30.353,1,2.789683848,16.28
30.353,1,2.789098185,16.27
30.353,1,2.787493642,16.24
30.353,1,2.716495607,15.13
30.353,1,2.730792675,15.35
30.353,1,2.517582043,12.4
30.353,1,2.114055154,8.28
30.353,1,2.572980314,13.1
30.353,1,2.649584116,14.15
30.353,1,2.815675801,16.7
30.353,1,3.018463565,20.46
30.353,1,3.05835674,21.29
30.353,1,2.840743438,17.13
30.353,1,2.744835232,15.56
30.353,1,2.752677727,15.68
30.353,1,2.753076198,15.69
30.353,1,2.500672487,12.19
30.353,1,2.295786321,9.93
30.353,1,2.73000114,15.33
30.353,1,2.348850474,10.47
30.353,1,2.501246604,12.2
30.353,1,2.41723385,11.21
30.353,1,2.853891845,17.36
30.353,1,2.886027537,17.92
30.353,1,2.428282541,11.34
30.353,1,2.877401081,17.77
30.353,1,2.772691652,16
30.353,1,2.446536716,11.55
30.353,1,2.485085021,12
30.353,1,2.309958176,10.07
30.353,1,2.843141376,17.17
30.353,1,2.53711389,12.64
30.353,1,2.68147068,14.61
30.353,1,2.408027509,11.11
30.353,1,2.542387303,12.71
30.353,1,2.411735374,11.15
30.353,1,2.717027509,15.14
30.353,1,2.494409625,12.11
30.353,1,2.337459982,10.35
30.353,1,2.627361447,13.84
30.353,1,2.272578643,9.7
30.353,1,2.798217031,16.42
30.353,1,2.531644386,12.57
30.353,1,2.406441682,11.09
30.353,1,2.27351865,9.71
30.353,1,2.468573182,11.81
30.353,1,2.196848225,9
30.353,1,2.543142828,12.72
30.353,1,2.55755818,12.9
30.353,1,2.662011554,14.33
30.353,1,2.687140538,14.69
30.353,1,2.527404993,12.52
30.353,1,2.677979523,14.56
30.353,1,2.453747145,11.63
30.353,1,2.794447615,16.35
30.353,1,2.824379199,16.85
30.353,1,2.401580805,11.04
30.353,1,2.694438325,14.8
30.353,1,2.724802213,15.25
30.353,1,3.013113884,20.35
30.353,1,2.625202179,13.81
30.353,1,2.661174777,14.31
30.353,1,2.511462023,12.32
30.353,1,2.689153958,14.72
30.353,1,2.877925673,17.78
30.353,1,2.662742615,14.34
30.353,1,2.904670655,18.26
30.353,1,2.731508211,15.36
30.353,1,2.697658748,14.84
30.353,1,2.797699847,16.41
30.353,1,2.544924791,12.74
30.353,1,2.2637116,9.62
30.353,1,2.663140505,14.34
30.353,1,2.939955455,18.92
30.353,1,2.689866981,14.73
30.353,1,2.425837932,11.31
30.353,1,2.372247918,10.72
30.353,1,2.822234063,16.81
30.353,1,2.629782774,13.87
30.353,1,2.639522083,14.01
30.353,1,2.671516617,14.46
30.353,1,2.78338682,16.17
30.353,1,2.506371073,12.26
30.353,1,2.432829112,11.39
30.353,1,2.563433907,12.98
30.353,1,2.523555714,12.47
30.353,1,2.254246465,9.53
30.353,1,2.457349279,11.67
30.353,1,2.633889055,13.93
30.353,1,2.523910869,12.48
30.353,1,2.674646296,14.51
30.353,1,2.678726645,14.57
30.353,1,2.685788557,14.67
30.353,1,2.662617984,14.33
30.353,1,2.830326549,16.95
30.353,1,2.671470505,14.46
30.353,1,2.168196182,8.74
30.353,1,2.614852828,13.67
30.353,1,2.67758221,14.55
30.353,1,2.817413209,16.73
12.777,1,3.115199543,22.54
12.777,1,3.256292035,25.95
12.777,1,3.2118952,24.83
12.777,1,3.681033909,39.69
12.777,1,3.42287536,30.66
12.777,1,3.136236782,23.02
12.777,1,3.253598523,25.88
12.777,1,3.421609623,30.62
12.777,1,3.252317354,25.85
12.777,1,3.57436045,35.67
12.777,1,3.131708679,22.91
12.777,1,3.434570979,31.02
12.777,1,2.944551074,19
12.777,1,2.952067785,19.15
12.777,1,3.213493196,24.87
12.777,1,3.004779442,20.18
12.777,1,2.988158599,19.85
12.777,1,3.257878505,25.99
12.777,1,3.171969211,23.85
12.777,1,3.487515296,32.7
12.777,1,3.400146197,29.97
12.777,1,3.686902934,39.92
12.777,1,2.963562523,19.37
12.777,1,3.122219895,22.7
12.777,1,3.342412852,28.29
12.777,1,3.007999263,20.25
12.777,1,2.782770432,16.16
12.777,1,3.284954839,26.71
12.777,1,3.239063928,25.51
12.777,1,2.744617004,15.56
12.777,1,2.920519565,18.55
12.777,1,3.119902234,22.64
12.777,1,3.169234355,23.79
12.777,1,3.184683665,24.16
12.777,1,2.844001562,17.18
12.777,1,3.041469152,20.94
12.777,1,3.450165625,31.51
12.777,1,3.442908441,31.28
12.777,1,3.162278683,23.62
12.777,1,2.91689257,18.48
12.777,1,2.883497088,17.88
12.777,1,2.883135679,17.87
12.777,1,2.960591559,19.31
12.777,1,3.345682454,28.38
12.777,1,3.140975854,23.13
12.777,1,3.030938062,20.72
12.777,1,3.304996147,27.25
12.777,1,3.414623933,30.41
12.777,1,2.694079546,14.79
12.777,1,3.289956732,26.84
12.777,1,3.261760036,26.1
12.777,1,3.052336013,21.16
12.777,1,3.083248662,21.83
12.777,1,3.188477093,24.25
12.777,1,2.933529835,18.79
12.777,1,3.157866737,23.52
12.777,1,3.141982734,23.15
12.777,1,2.996020078,20.01
12.777,1,3.322577744,27.73
12.777,1,3.379170805,29.35
12.777,1,2.988620947,19.86
12.777,1,3.535450518,34.31
12.777,1,3.139181596,23.08
12.777,1,3.505455506,33.3
12.777,1,3.414709154,30.41
12.777,1,3.38365759,29.48
12.777,1,2.977563276,19.64
12.777,1,3.428066741,30.82
12.777,1,3.170849053,23.83
12.777,1,3.035614061,20.81
12.777,1,2.936425458,18.85
12.777,1,3.020283357,20.5
12.777,1,3.350003854,28.5
12.777,1,3.346818664,28.41
12.777,1,3.295278137,26.98
12.777,1,3.067402404,21.49
12.777,1,3.316163795,27.55
12.777,1,3.12316625,22.72
12.777,1,3.165365652,23.7
12.777,1,3.02303505,20.55
12.777,1,3.408740102,30.23
12.777,1,3.102996839,22.26
12.777,1,3.60160009,36.66
12.777,1,2.804841503,16.52
12.777,1,3.058424381,21.29
12.777,1,3.248806584,25.76
12.777,1,3.124507704,22.75
12.777,1,2.933437862,18.79
12.777,1,3.409940614,30.26
12.777,1,2.697053571,14.84
12.777,1,3.340383285,28.23
12.777,1,3.324688545,27.79
12.777,1,3.341471203,28.26
12.777,1,3.330320724,27.95
12.777,1,3.208322344,24.74
12.777,1,3.163382355,23.65
12.777,1,3.45764709,31.74
12.777,1,3.251199753,25.82
12.777,1,3.059939355,21.33
12.777,1,3.411498515,30.31
27.846,1,2.5759115,13.14
27.846,1,2.711125223,15.05
27.846,1,2.515171349,12.37
27.846,1,2.915471717,18.46
27.846,1,2.769210062,15.95
27.846,1,2.636000913,13.96
27.846,1,2.469649588,11.82
27.846,1,2.830057673,16.95
27.846,1,2.365183716,10.65
27.846,1,2.68127894,14.6
27.846,1,2.774389912,16.03
27.846,1,2.640215447,14.02
27.846,1,2.326609039,10.24
27.846,1,2.763903542,15.86
27.846,1,2.650760317,14.16
27.846,1,2.721243282,15.2
27.846,1,2.735026543,15.41
27.846,1,2.519368573,12.42
27.846,1,2.623418848,13.78
27.846,1,2.615831101,13.68
27.846,1,2.77758457,16.08
27.846,1,2.56751978,13.03
27.846,1,2.731178156,15.35
27.846,1,2.657432626,14.26
27.846,1,2.823568427,16.84
27.846,1,2.961770904,19.33
27.846,1,2.709265945,15.02
27.846,1,2.441748852,11.49
27.846,1,2.91802031,18.5
27.846,1,2.751083558,15.66
27.846,1,2.908631474,18.33
27.846,1,2.520391192,12.43
27.846,1,2.731932431,15.36
27.846,1,2.808895172,16.59
27.846,1,2.604108218,13.52
27.846,1,2.932440965,18.77
27.846,1,3.050674026,21.13
27.846,1,2.683631222,14.64
27.846,1,2.970614392,19.5
27.846,1,2.725794859,15.27
27.846,1,2.554038625,12.86
27.846,1,2.664469572,14.36
27.846,1,2.199419713,9.02
27.846,1,2.441845471,11.49
27.846,1,2.641579896,14.04
27.846,1,2.904876482,18.26
27.846,1,2.48921293,12.05
27.846,1,2.770190551,15.96
27.846,1,2.810278414,16.61
27.846,1,2.51480408,12.36
27.846,1,2.763510073,15.86
27.846,1,2.619868955,13.73
27.846,1,2.466874217,11.79
27.846,1,2.652050445,14.18
27.846,1,2.772076434,15.99
27.846,1,2.687081077,14.69
27.846,1,2.450601941,11.6
27.846,1,2.81962012,16.77
27.846,1,2.45007701,11.59
27.846,1,2.486599723,12.02
27.846,1,2.495949299,12.13
27.846,1,2.83717028,17.07
27.846,1,2.705568359,14.96
27.846,1,2.826193557,16.88
27.846,1,3.172627318,23.87
27.846,1,2.758913093,15.78
27.846,1,2.880560848,17.82
27.846,1,3.037376424,20.85
27.846,1,2.824376882,16.85
27.846,1,2.685501058,14.67
27.846,1,2.523019792,12.47
27.846,1,2.698217391,14.85
27.846,1,2.589601598,13.32
27.846,1,2.895660737,18.1
27.846,1,2.569442886,13.06
27.846,1,2.551188544,12.82
27.846,1,3.044455631,21
27.846,1,2.51836981,12.41
27.846,1,2.21089135,9.12
27.846,1,2.76534122,15.88
27.846,1,2.339245923,10.37
27.846,1,2.7399103,15.49
27.846,1,2.431717714,11.38
27.846,1,2.706299013,14.97
27.846,1,2.719670523,15.18
27.846,1,2.374471723,10.75
27.846,1,2.454176161,11.64
27.846,1,2.690018913,14.73
27.846,1,2.645540267,14.09
27.846,1,2.870520187,17.65
27.846,1,3.048196388,21.08
27.846,1,2.548709268,12.79
27.846,1,2.620484475,13.74
27.846,1,2.969988032,19.49
27.846,1,2.511128268,12.32
27.846,1,2.610277886,13.6
27.846,1,2.922715378,18.59
27.846,1,2.617168329,13.7
27.846,1,2.876568793,17.75
27.846,1,2.653816649,14.21
28.133,1,2.411201594,11.15
28.133,1,2.633091552,13.92
28.133,1,2.673141587,14.49
28.133,1,2.456977773,11.67
28.133,1,3.110980952,22.44
28.133,1,2.709316777,15.02
28.133,1,2.666709454,14.39
28.133,1,2.78554135,16.21
28.133,1,2.872254707,17.68
28.133,1,2.702100053,14.91
28.133,1,2.894416531,18.07
28.133,1,2.832635949,16.99
28.133,1,2.820487376,16.79
28.133,1,2.550241743,12.81
28.133,1,2.658905463,14.28
28.133,1,2.840890182,17.13
28.133,1,2.733035607,15.38
28.133,1,2.629591997,13.87
28.133,1,2.646309193,14.1
28.133,1,2.800936622,16.46
28.133,1,2.723582697,15.23
28.133,1,2.649772252,14.15
28.133,1,2.808477318,16.58
28.133,1,2.399282365,11.02
28.133,1,2.736427266,15.43
28.133,1,2.626384557,13.82
28.133,1,2.735255041,15.41
28.133,1,2.602105768,13.49
28.133,1,2.631471469,13.89
28.133,1,2.614794052,13.66
28.133,1,2.664680167,14.36
28.133,1,2.30338277,10.01
28.133,1,2.46379764,11.75
28.133,1,2.910885932,18.37
28.133,1,2.772045659,15.99
28.133,1,2.670242849,14.44
28.133,1,2.41461088,11.19
28.133,1,2.559066279,12.92
28.133,1,2.951981686,19.14
28.133,1,2.475089573,11.88
28.133,1,2.566305755,13.02
28.133,1,2.792481974,16.32
28.133,1,2.526078804,12.5
28.133,1,2.839605809,17.11
28.133,1,2.805633202,16.54
28.133,1,3.103529309,22.28
28.133,1,2.612451676,13.63
28.133,1,2.962367453,19.34
28.133,1,2.661516503,14.32
28.133,1,2.899340516,18.16
28.133,1,2.567935862,13.04
28.133,1,3.043047205,20.97
28.133,1,2.642646944,14.05
28.133,1,2.389109081,10.9
28.133,1,2.659096678,14.28
28.133,1,2.91704076,18.49
28.133,1,2.877555668,17.77
28.133,1,2.588120183,13.3
28.133,1,2.876785444,17.76
28.133,1,2.851605624,17.32
28.133,1,2.517153948,12.39
28.133,1,3.035824835,20.82
28.133,1,2.627121635,13.83
28.133,1,2.77042539,15.97
28.133,1,2.487837909,12.04
28.133,1,2.497621876,12.15
28.133,1,2.948302813,19.07
28.133,1,2.621031188,13.75
28.133,1,3.108985352,22.4
28.133,1,2.446857155,11.55
28.133,1,2.496708231,12.14
28.133,1,2.842403146,17.16
28.133,1,2.740022365,15.49
28.133,1,2.517070189,12.39
28.133,1,2.474964656,11.88
28.133,1,2.521780845,12.45
28.133,1,2.600777992,13.47
28.133,1,2.547149975,12.77
28.133,1,2.676329661,14.53
28.133,1,2.511982814,12.33
28.133,1,2.699363255,14.87
28.133,1,2.714090575,15.09
28.133,1,3.058990678,21.31
28.133,1,2.579470957,13.19
28.133,1,2.596464827,13.42
28.133,1,2.851158551,17.31
28.133,1,2.52084879,12.44
28.133,1,2.55206844,12.83
28.133,1,2.612931949,13.64
28.133,1,2.876252917,17.75
28.133,1,2.949027299,19.09
28.133,1,2.835561191,17.04
28.133,1,2.662371427,14.33
28.133,1,2.573750929,13.11
28.133,1,2.68246898,14.62
28.133,1,2.438192499,11.45
28.133,1,2.626085686,13.82
28.133,1,2.369635136,10.69
28.133,1,2.379868005,10.8
28.133,1,2.473074784,11.86
44.246,1,2.461070773,11.72
44.246,1,2.804699714,16.52
44.246,1,2.41505479,11.19
44.246,1,2.70454664,14.95
44.246,1,2.932791403,18.78
44.246,1,2.574747338,13.13
44.246,1,2.38127093,10.82
44.246,1,2.710419989,15.04
44.246,1,2.431948391,11.38
44.246,1,2.522101912,12.45
44.246,1,2.348984815,10.47
44.246,1,2.25011235,9.49
44.246,1,2.450046816,11.59
44.246,1,2.210293149,9.12
44.246,1,2.568177125,13.04
44.246,1,2.650556869,14.16
44.246,1,2.444801111,11.53
44.246,1,2.403060081,11.06
44.246,1,2.438873342,11.46
44.246,1,2.739799426,15.48
44.246,1,2.730466061,15.34
44.246,1,2.69575936,14.82
44.246,1,2.512401331,12.33
44.246,1,2.460760785,11.71
44.246,1,2.357047025,10.56
44.246,1,3.054395937,21.21
44.246,1,2.420674834,11.25
44.246,1,2.22224332,9.23
44.246,1,2.701736748,14.91
44.246,1,2.311180454,10.09
44.246,1,2.561730733,12.96
44.246,1,2.465360152,11.77
44.246,1,2.52305385,12.47
44.246,1,2.473858246,11.87
44.246,1,2.808789673,16.59
44.246,1,2.324533708,10.22
44.246,1,2.65384724,14.21
44.246,1,2.520769043,12.44
44.246,1,2.559029618,12.92
44.246,1,2.686709749,14.68
44.246,1,2.666061348,14.38
44.246,1,2.479014617,11.93
44.246,1,2.468767752,11.81
44.246,1,2.214328637,9.16
44.246,1,2.528008418,12.53
44.246,1,2.810108059,16.61
44.246,1,2.309592627,10.07
44.246,1,2.683124813,14.63
44.246,1,2.584325794,13.25
44.246,1,2.563559282,12.98
44.246,1,2.358265555,10.57
44.246,1,2.387999047,10.89
44.246,1,2.610921791,13.61
44.246,1,2.556822236,12.89
44.246,1,2.340705115,10.39
44.246,1,2.52877054,12.54
44.246,1,2.433385746,11.4
44.246,1,2.842165983,17.15
44.246,1,2.512358468,12.33
44.246,1,2.783399644,16.17
44.246,1,2.929625205,18.72
44.246,1,2.442116694,11.5
44.246,1,2.723124851,15.23
44.246,1,2.222684177,9.23
44.246,1,2.471984405,11.85
44.246,1,2.718801208,15.16
44.246,1,2.252556397,9.51
44.246,1,2.172290765,8.78
44.246,1,2.421199542,11.26
44.246,1,2.279348379,9.77
44.246,1,3.139971946,23.1
44.246,1,2.514862206,12.36
44.246,1,2.353768558,10.53
